student_id,student_name,future_career,job_query,interested_domain,rank,course,rating,rating_norm,level,skills,sim_score,final_score
129,David Brown,Software Engineer,Technology Integration,Software Engineering,10,How to Get Skilled: Introduction to Individual Skills Management (Project-Centered Course),3.5,0.7,Beginner,Human Resources  training and development  Professional Development  skills management  Training Programs  Leadership and Management  competitiveness  personal advertisement  benchmarking  Management Training personal-development personal-development,0.2062,0.1443
130,Sophia Wilson,Information Security Analyst,Information Security Analyst,Cybersecurity,1,Security Operations and Administration,4.7,0.94,Advanced,configuration management  separation of duties  key (cryptography)  Security Operations  security awareness  Software Engineering  owasp  management process  security  release management information-technology security,0.5067,0.4763
130,Sophia Wilson,Information Security Analyst,Information Security Analyst,Cybersecurity,2,Information Security: Context and Introduction,4.6,0.92,Beginner,Cryptography  Leadership and Management  security management  information security  Network Security  security  encryption  incident management  authorization  Risk computer-science computer-security-and-networks,0.4948,0.4552
130,Sophia Wilson,Information Security Analyst,Information Security Analyst,Cybersecurity,3,Protecting Cloud Architecture with Alibaba Cloud,4.9,0.98,Beginner,performance  wi-fi  encryption  data security  wireless network interface controller  index  security  Switches  web  history computer-science software-development,0.4079,0.3997
130,Sophia Wilson,Information Security Analyst,Information Security Analyst,Cybersecurity,4,Networks and Communications Security,4.7,0.94,Advanced,sublayer  virtual circuit  security  virtual lan  wireless  fibre channel over ethernet  virtual private lan service  domain name system  control plane  data link layer information-technology security,0.3926,0.369
130,Sophia Wilson,Information Security Analyst,Information Security Analyst,Cybersecurity,5,The Business of Cybersecurity Capstone,4.8,0.96,Advanced,Risk  Leadership and Management  performance measurement  security management  security  information security  contingency plan  Risk Management  Computer Security Incident Management  Strategy computer-science computer-security-and-networks,0.3704,0.3556
130,Sophia Wilson,Information Security Analyst,Information Security Analyst,Cybersecurity,6,Managing Network Security,4.7,0.94,Advanced,wireless  Cisco  Microarchitecture  web  Network Security  crime  privacy  internet  Cryptography  security information-technology security,0.3645,0.3426
130,Sophia Wilson,Information Security Analyst,Information Security Analyst,Cybersecurity,7,IT Security: Defense against the digital dark arts,4.7,0.94,Beginner,wireless  wireless security  authentication  encryption  information security  Network Security  Cryptography  security  System Security  network monitoring information-technology security,0.3625,0.3408
130,Sophia Wilson,Information Security Analyst,Information Security Analyst,Cybersecurity,8,Enterprise and Infrastructure Security,4.6,0.92,Advanced,infrastructure security  critical infrastructure protection  cloud computing security  Mobile Security  payment card industry data security standard  Cloud Computing  security awareness  BlockChain  internet of things  security computer-science computer-security-and-networks,0.3695,0.3399
130,Sophia Wilson,Information Security Analyst,Information Security Analyst,Cybersecurity,9,Security Awareness Training,4.7,0.94,Beginner,security  security management  multi-factor authentication  security question  awareness  malware  security awareness  authentication  password  Mobile Security information-technology security,0.3504,0.3294
130,Sophia Wilson,Information Security Analyst,Information Security Analyst,Cybersecurity,10,Cybersecurity and Its Ten Domains,4.1,0.82,Conversant,cyber-security regulation  Cryptography  access control  information security  business continuity  security  Planning  Network Security  Leadership and Management  encryption computer-science computer-security-and-networks,0.3438,0.2819
131,James Miller,Database Administrator,Database Administrator,Database Management,1,Create Relational Database Tables Using SQLiteStudio,4.7,0.94,Beginner,database management systems  Databases  web browsers  BlockChain  relational database  sqlite  web  Average  SQL  table (database) information-technology data-management,0.3782,0.3555
131,James Miller,Database Administrator,Database Administrator,Database Management,2,Database Design with SQL Server Management Studio (SSMS),4.5,0.9,Beginner,relational database  sql server management studio  display devices  Leadership and Management  syntax  project  Databases  microsoft sql server  SQL  sql injection computer-science software-development,0.3797,0.3417
131,James Miller,Database Administrator,Database Administrator,Database Management,3,Intermediate Relational Database and SQL,4.4,0.88,Advanced,relational database management system  mysql  relational database  SQL  oracle sql developer  Data Science  Databases  unique key  project  SQL Server computer-science software-development,0.386,0.3397
131,James Miller,Database Administrator,Database Administrator,Database Management,4,Creating Database Tables with SQL,4.6,0.92,Beginner,SQL  HTML5  mysql  database management systems  Database Design  relational database  table (database)  Accuracy And Precision  Databases  data retrieval information-technology data-management,0.3561,0.3276
131,James Miller,Database Administrator,Database Administrator,Database Management,5,Retrieve Data using Single-Table SQL Queries,4.6,0.92,Beginner,Data Analysis  select (sql)  database management systems  online shopping  table (database)  data retrieval  Databases  web page  numbers (spreadsheet)  SQL information-technology data-management,0.3525,0.3243
131,James Miller,Database Administrator,Database Administrator,Database Management,6,Build a Database from a Relational Model,4.8,0.96,Beginner,Database Design  relational database  Databases  ordered pair  Data Model  test data  database management systems  relational model  graphical model  unique key information-technology data-management,0.3293,0.3161
131,James Miller,Database Administrator,Database Administrator,Database Management,7,Querying Databases Using SQL SELECT statement,4.6,0.92,Advanced,information retrieval  select (sql)  mysql  ascendency  Databases  SQL  modulo operation  ternary conditional operator  join (sql)  null coalescing operator data-science data-analysis,0.3375,0.3105
131,James Miller,Database Administrator,Database Administrator,Database Management,8,Beginning SQL Server,4.5,0.9,Beginner,backup  sql server management studio  microsoft sql server  project  table (database)  SQL Server  SQL  Leadership and Management  Databases  Switches information-technology data-management,0.3207,0.2886
131,James Miller,Database Administrator,Database Administrator,Database Management,9,Advanced Relational Database and SQL,4.6,0.92,Advanced,PostgreSQL  unique key  euler's totient function  mysql  transact-sql  SQL  relational database  stored procedure  Databases  sql server management studio computer-science software-development,0.313,0.288
131,James Miller,Database Administrator,Database Administrator,Database Management,10,Database Design and Diagramming in Dia,4.6,0.92,Beginner,data retrieval  Databases  requirements analysis  relational database  table (database)  user requirements document  entity relationship model  Database Design  process  database management systems information-technology data-management,0.3083,0.2836
132,Emma Johnson,Cloud Solutions Architect,Cloud Architect,Cloud Computing,1,Business Transformation with Google Cloud,4.7,0.94,Beginner,leadership  security  Microsoft Excel  Project Management  Cloud Computing  business case  Innovation  Strategy  Business Transformation  cloud computing security business business-strategy,0.3666,0.3446
132,Emma Johnson,Cloud Solutions Architect,Cloud Architect,Cloud Computing,2,Reliable Google Cloud Infrastructure: Design and Process,4.7,0.94,Beginner,Google Cloud Platform  Cloud Platforms  Cloud Computing  process  security  Cloud Infrastructure  deployment environment  site reliability engineering  architecture  reliability engineering information-technology cloud-computing,0.366,0.344
132,Emma Johnson,Cloud Solutions Architect,Cloud Architect,Cloud Computing,3,Essential Google Cloud Infrastructure: Core Services,4.7,0.94,Conversant,Leadership and Management  bigquery  Cloud Infrastructure  identity management  Cloud Platforms  Cloud Computing  network monitoring  Google Cloud Platform  Cloud Storage  resource information-technology cloud-computing,0.3446,0.3239
132,Emma Johnson,Cloud Solutions Architect,Cloud Architect,Cloud Computing,4,Essential Google Cloud Infrastructure: Foundation,4.7,0.94,Conversant,Cloud Infrastructure  private network  virtual machine  Cloud Storage  Cloud Computing  virtual private networks  Network Architecture  Cloud Platforms  architecture  Google Cloud Platform information-technology cloud-computing,0.3417,0.3212
132,Emma Johnson,Cloud Solutions Architect,Cloud Architect,Cloud Computing,5,Introduction to Cloud Computing,4.8,0.96,Beginner,Cloud Infrastructure  cloud computing security  Cloud Computing  bare machine  microservices  Cloud Storage  Software As A Service  security  it service management  IBM Cloud information-technology cloud-computing,0.3309,0.3177
132,Emma Johnson,Cloud Solutions Architect,Cloud Architect,Cloud Computing,6,Elastic Google Cloud Infrastructure: Scaling and Automation,4.7,0.94,Beginner,Cloud Platforms  virtual private networks  Google Cloud Platform  Cloud Computing  load balancing  build automation  deployment environment  Cloud Infrastructure  managed services  Leadership and Management information-technology cloud-computing,0.3273,0.3077
132,Emma Johnson,Cloud Solutions Architect,Cloud Architect,Cloud Computing,7,Google Cloud Product Fundamentals,4.7,0.94,Beginner,cost  Culture  Google Cloud Platform  Cloud Platforms  multicloud  Application Development  Collaboration  Training  total cost of ownership  Cloud Computing business business-strategy,0.3075,0.289
132,Emma Johnson,Cloud Solutions Architect,Cloud Architect,Cloud Computing,8,Security Best Practices in Google Cloud,4.7,0.94,Beginner,key (cryptography)  access control list  data at rest  authentication  security  encryption  Software Security  uniform resource locator  System Software  authorization information-technology cloud-computing,0.3017,0.2836
132,Emma Johnson,Cloud Solutions Architect,Cloud Architect,Cloud Computing,9,Managing Security in Google Cloud Platform,4.7,0.94,Beginner,authentication  identity management  s/sl programming language  subnetwork  Google Cloud Platform  security  Cloud Computing  cloud computing security  Cloud Platforms  Secure Sockets Layer (SSL) information-technology cloud-computing,0.3005,0.2825
132,Emma Johnson,Cloud Solutions Architect,Cloud Architect,Cloud Computing,10,"Cloud Computing Applications, Part 1: Cloud Systems and Infrastructure",4.1,0.82,Advanced,Software As A Service  Cloud Storage  Cloud Applications  Kubernetes  infrastructure as a service  Cloud Computing  platform as a service  distributed computing  Cloud Infrastructure  software computer-science computer-security-and-networks,0.3144,0.2578
133,Matthew Lee,AI Researcher,Artificial Intelligence,Artificial Intelligence,1,Building a Data Science Team,4.5,0.9,Intermediate,Data Analysis  team management  Team Building  Machine Learning  Data Science  Business Intelligence  Communication  leadership  Leadership and Management  Data Management data-science data-analysis,0.2587,0.2328
133,Matthew Lee,AI Researcher,Artificial Intelligence,Artificial Intelligence,2,New Technologies for Business Leaders,4.2,0.84,Intermediate,customer engagement  bitcoin  augmented reality  cryptocurrency  Business Operations  BlockChain  internet of things  Marketing  mixed reality  leadership business marketing,0.2759,0.2318
133,Matthew Lee,AI Researcher,Artificial Intelligence,Artificial Intelligence,3,Machine Learning for All,4.7,0.94,Conversant,robotics  Machine Learning  Artificial Neural Networks  Training  Algorithms  Tensorflow  statistical classification  modeling  Human Learning  Deep Learning computer-science software-development,0.234,0.22
133,Matthew Lee,AI Researcher,Artificial Intelligence,Artificial Intelligence,4,Digital Product Management: Modern Fundamentals,4.7,0.94,Beginner,lean startup  Leadership and Management  Product Management  Strategy  Product Strategy  minimum viable product  Planning  agile management  product planning  product/market fit business leadership-and-management,0.2318,0.2179
133,Matthew Lee,AI Researcher,Artificial Intelligence,Artificial Intelligence,5,Enterprise Architecture,4.5,0.9,Advanced,business architecture  Leadership and Management  archimate  the open group architecture framework  enterprise architect  business process  enterprise architecture  Software Architecture  business logic  architecture business business-essentials,0.2418,0.2176
133,Matthew Lee,AI Researcher,Artificial Intelligence,Artificial Intelligence,6,"Business Intelligence Concepts, Tools, and Applications",4.3,0.86,Advanced,Data Visualization  balanced scorecard  performance measurement  critical success factor  openfabrics alliance  Business Intelligence  SQL  Data Warehousing  MicroStrategy  Performance Management data-science data-analysis,0.2496,0.2147
133,Matthew Lee,AI Researcher,Artificial Intelligence,Artificial Intelligence,7,Business English: Final Project,4.7,0.94,Advanced,presentation  project  cmos  chief executive officer  deliverable  utility  english language  Budget Analysis  budget  c-fos language-learning learning-english,0.2265,0.2129
133,Matthew Lee,AI Researcher,Artificial Intelligence,Artificial Intelligence,8,Effective Sales � An Overview,4.6,0.92,Advanced,customer satisfaction  strategic management  Strategy  sales management  Marketing  Business Operations  Sales  agriculture  Sales Strategy  value proposition business business-strategy,0.2313,0.2128
133,Matthew Lee,AI Researcher,Artificial Intelligence,Artificial Intelligence,9,Project Management: The Basics for Success,4.5,0.9,Conversant,Planning  Risk  team management  Project Management  Leadership and Management  project planning  project plan  project  leadership  Communication business leadership-and-management,0.226,0.2034
133,Matthew Lee,AI Researcher,Artificial Intelligence,Artificial Intelligence,10,Business Application of Machine Learning and Artificial Intelligence in Healthcare,3.8,0.76,Intermediate,artificial intelligence in healthcare  predictive modelling  enabling  use case  predictive analytics  relative change and difference  decision support system  analytics  Machine Learning  evaluation business business-strategy,0.2291,0.1741
134,Oliver Davis,Data Scientist,Data Scientist,Data Science,1,Introduction to Data Analytics,4.7,0.94,Advanced,analytics  Data Analysis  physics  Exploratory Data Analysis  business analytics  Python Programming  quality control  Data Science  SQL  Business Analysis data-science data-analysis,0.4405,0.4141
134,Oliver Davis,Data Scientist,Data Scientist,Data Science,2,SQL for Data Science,4.5,0.9,Conversant,modeling  Databases  data retrieval  analysis  Data Analysis  SQL  mysql  Data Model  sqlite  join (sql) data-science data-analysis,0.3933,0.354
134,Oliver Davis,Data Scientist,Data Scientist,Data Science,3,Building a Data Science Team,4.5,0.9,Intermediate,Data Analysis  team management  Team Building  Machine Learning  Data Science  Business Intelligence  Communication  leadership  Leadership and Management  Data Management data-science data-analysis,0.3811,0.343
134,Oliver Davis,Data Scientist,Data Scientist,Data Science,4,Machine Learning With Big Data,4.6,0.92,Beginner,statistical classification  knime  data clustering algorithms  Human Learning  analysis  Algorithms  Apache Spark  cluster analysis  Machine Learning  Apache data-science machine-learning,0.3597,0.3309
134,Oliver Davis,Data Scientist,Data Scientist,Data Science,5,Big Data Modeling and Management Systems,4.4,0.88,Intermediate,Databases  analytics  graphs  Data Structures  Big Data Analytics  Data Management  Big Data  Data Model  Leadership and Management  modeling data-science data-analysis,0.3694,0.3251
134,Oliver Davis,Data Scientist,Data Scientist,Data Science,6,Code Free Data Science,4.3,0.86,Beginner,analytics  knime  download  decision tree  Machine Learning  Data Manipulation  Data Mining  data clustering algorithms  Microsoft Excel  modeling data-science machine-learning,0.3553,0.3056
134,Oliver Davis,Data Scientist,Data Scientist,Data Science,7,Managing Data Analysis,4.5,0.9,Conversant,inference  Data Analysis  Communication  General Statistics  interpretation  Exploratory Data Analysis  process  Leadership and Management  Data Management  analysis business leadership-and-management,0.3385,0.3047
134,Oliver Davis,Data Scientist,Data Scientist,Data Science,8,Data Science for Business Innovation,4.2,0.84,Advanced,statistical classification  Machine Learning  Big Data  Data Analysis  linear regression  recommender systems  linearity  analysis  Computer Programming  Machine Learning Algorithms data-science data-analysis,0.3545,0.2978
134,Oliver Davis,Data Scientist,Data Scientist,Data Science,9,Basic Data Processing and Visualization,4.2,0.84,Advanced,software  jpeg  Outlier  Python Programming  Data Visualization  Numpy  predictive analytics  Big Data  python libraries  json data-science data-analysis,0.3493,0.2934
134,Oliver Davis,Data Scientist,Data Scientist,Data Science,10,Accounting Data Analytics with Python,3.6,0.72,Advanced,data type  relational database management system  Numpy  Basic Descriptive Statistics  Data Structures  Python Programming  Databases  SQL  euler's totient function  jpeg data-science data-analysis,0.344,0.2477
135,Isabella Brown,Software Engineer,Technology Integration,Software Development,1,Enterprise Architecture,4.5,0.9,Advanced,business architecture  Leadership and Management  archimate  the open group architecture framework  enterprise architect  business process  enterprise architecture  Software Architecture  business logic  architecture business business-essentials,0.2732,0.2459
135,Isabella Brown,Software Engineer,Technology Integration,Software Development,2,Technical Support Fundamentals,4.8,0.96,Conversant,binary code  internet  Troubleshooting  PC Hardware  software  technical support  Networking Hardware  Operating Systems  Customer Support  Software Installation information-technology support-and-operations,0.2467,0.2368
135,Isabella Brown,Software Engineer,Technology Integration,Software Development,3,Project Management: The Basics for Success,4.5,0.9,Conversant,Planning  Risk  team management  Project Management  Leadership and Management  project planning  project plan  project  leadership  Communication business leadership-and-management,0.2315,0.2084
135,Isabella Brown,Software Engineer,Technology Integration,Software Development,4,Create Customer Support Data with Google Sheets,4.6,0.92,Beginner,Customer Support  analysis  Microsoft Excel  microsoft access  Finance  Data Analysis  Microsoft Visio  Critical Thinking  utility  Leadership and Management business leadership-and-management,0.2146,0.1974
135,Isabella Brown,Software Engineer,Technology Integration,Software Development,5,Business English: Final Project,4.7,0.94,Advanced,presentation  project  cmos  chief executive officer  deliverable  utility  english language  Budget Analysis  budget  c-fos language-learning learning-english,0.2066,0.1942
135,Isabella Brown,Software Engineer,Technology Integration,Software Development,6,Create Employee Management System with When I Work,4.6,0.92,Beginner,management process  Human Resources  paycheck  Planning  project  team management  employment  Leadership and Management  Recruitment  payroll business leadership-and-management,0.2109,0.194
135,Isabella Brown,Software Engineer,Technology Integration,Software Development,7,Big Data Modeling and Management Systems,4.4,0.88,Intermediate,Databases  analytics  graphs  Data Structures  Big Data Analytics  Data Management  Big Data  Data Model  Leadership and Management  modeling data-science data-analysis,0.2129,0.1874
135,Isabella Brown,Software Engineer,Technology Integration,Software Development,8,Business Analysis & Process Management,4.3,0.86,Beginner,analysis  Business Process Management  process  process management  process modeling  Business Analysis  automated business process  Leadership and Management  project  business process business leadership-and-management,0.2161,0.1858
135,Isabella Brown,Software Engineer,Technology Integration,Software Development,9,New Technologies for Business Leaders,4.2,0.84,Intermediate,customer engagement  bitcoin  augmented reality  cryptocurrency  Business Operations  BlockChain  internet of things  Marketing  mixed reality  leadership business marketing,0.2065,0.1735
135,Isabella Brown,Software Engineer,Technology Integration,Software Development,10,How to Get Skilled: Introduction to Individual Skills Management (Project-Centered Course),3.5,0.7,Beginner,Human Resources  training and development  Professional Development  skills management  Training Programs  Leadership and Management  competitiveness  personal advertisement  benchmarking  Management Training personal-development personal-development,0.2062,0.1443
136,Elijah Smith,Web Developer,Full Stack Developer,Web Development,1,Web Application Development: Basic Concepts,4.5,0.9,Advanced,active record pattern  ruby on rails  web  Javascript  ajax (programming)  html  middleware  ruby (programming language)  Full-Stack Web Development  web application computer-science mobile-and-web-development,0.3152,0.2837
136,Elijah Smith,Web Developer,Full Stack Developer,Web Development,2,Engineering Practices for Building Quality Software,4.1,0.82,Conversant,code coverage  version control systems  software project management  design pattern  software quality  Software Architecture  static analysis  software  Continuous Integration  Software Engineering computer-science software-development,0.3087,0.2531
136,Elijah Smith,Web Developer,Full Stack Developer,Web Development,3,Web Design: Wireframes to Prototypes,4.8,0.96,Advanced,user interface  design pattern  java annotation  website wireframe  User Experience  experience  web  interfaces  user interface design  Web Design arts-and-humanities music-and-art,0.262,0.2515
136,Elijah Smith,Web Developer,Full Stack Developer,Web Development,4,Introduction to Web Development,4.6,0.92,Conversant,web  Web Design  HTML5  Web Development  web page  Javascript  CSS  web hosting service  html  Front-End Web Development computer-science mobile-and-web-development,0.2559,0.2354
136,Elijah Smith,Web Developer,Full Stack Developer,Web Development,5,Leading Teams,4.7,0.94,Intermediate,performance  leadership  Team Building  team leader  Project Management  behavior  team management  Leadership and Management  Leadership Development  leadership dynamics business leadership-and-management,0.2399,0.2255
136,Elijah Smith,Web Developer,Full Stack Developer,Web Development,6,Web Design: Strategy and Information Architecture,4.8,0.96,Advanced,User Experience  web  Strategy  architecture  persona (user experience)  information architecture  User Research  Web Design  site map  experience arts-and-humanities music-and-art,0.2254,0.2164
136,Elijah Smith,Web Developer,Full Stack Developer,Web Development,7,Building a Data Science Team,4.5,0.9,Intermediate,Data Analysis  team management  Team Building  Machine Learning  Data Science  Business Intelligence  Communication  leadership  Leadership and Management  Data Management data-science data-analysis,0.2377,0.2139
136,Elijah Smith,Web Developer,Full Stack Developer,Web Development,8,Agile Software Development,4.6,0.92,Beginner,scrum (software development)  agile manifesto  user story  extreme programming  Software Engineering  software  agile management  Leadership and Management  Agile Software Development  Computer Programming computer-science software-development,0.2264,0.2083
136,Elijah Smith,Web Developer,Full Stack Developer,Web Development,9,Getting Started With Application Development,4.5,0.9,Beginner,Google Cloud Platform  Cloud Platforms  Cloud Storage  bigquery  Google App Engine  google storage  web application  web  Cloud Computing  Application Development computer-science software-development,0.2235,0.2012
136,Elijah Smith,Web Developer,Full Stack Developer,Web Development,10,New Product Development - develop your own new product,4.2,0.84,Advanced,project  agile management  project planning  project plan  Product Development  efficient frontier  Innovation  Project Management  new product development  critical success factor business entrepreneurship,0.2167,0.182
137,Ava Miller,Information Security Analyst,Information Security Analyst,Cybersecurity,1,Security Operations and Administration,4.7,0.94,Advanced,configuration management  separation of duties  key (cryptography)  Security Operations  security awareness  Software Engineering  owasp  management process  security  release management information-technology security,0.5067,0.4763
137,Ava Miller,Information Security Analyst,Information Security Analyst,Cybersecurity,2,Information Security: Context and Introduction,4.6,0.92,Beginner,Cryptography  Leadership and Management  security management  information security  Network Security  security  encryption  incident management  authorization  Risk computer-science computer-security-and-networks,0.4948,0.4552
137,Ava Miller,Information Security Analyst,Information Security Analyst,Cybersecurity,3,Protecting Cloud Architecture with Alibaba Cloud,4.9,0.98,Beginner,performance  wi-fi  encryption  data security  wireless network interface controller  index  security  Switches  web  history computer-science software-development,0.4079,0.3997
137,Ava Miller,Information Security Analyst,Information Security Analyst,Cybersecurity,4,Networks and Communications Security,4.7,0.94,Advanced,sublayer  virtual circuit  security  virtual lan  wireless  fibre channel over ethernet  virtual private lan service  domain name system  control plane  data link layer information-technology security,0.3926,0.369
137,Ava Miller,Information Security Analyst,Information Security Analyst,Cybersecurity,5,The Business of Cybersecurity Capstone,4.8,0.96,Advanced,Risk  Leadership and Management  performance measurement  security management  security  information security  contingency plan  Risk Management  Computer Security Incident Management  Strategy computer-science computer-security-and-networks,0.3704,0.3556
137,Ava Miller,Information Security Analyst,Information Security Analyst,Cybersecurity,6,Managing Network Security,4.7,0.94,Advanced,wireless  Cisco  Microarchitecture  web  Network Security  crime  privacy  internet  Cryptography  security information-technology security,0.3645,0.3426
137,Ava Miller,Information Security Analyst,Information Security Analyst,Cybersecurity,7,IT Security: Defense against the digital dark arts,4.7,0.94,Beginner,wireless  wireless security  authentication  encryption  information security  Network Security  Cryptography  security  System Security  network monitoring information-technology security,0.3625,0.3408
137,Ava Miller,Information Security Analyst,Information Security Analyst,Cybersecurity,8,Enterprise and Infrastructure Security,4.6,0.92,Advanced,infrastructure security  critical infrastructure protection  cloud computing security  Mobile Security  payment card industry data security standard  Cloud Computing  security awareness  BlockChain  internet of things  security computer-science computer-security-and-networks,0.3695,0.3399
137,Ava Miller,Information Security Analyst,Information Security Analyst,Cybersecurity,9,Security Awareness Training,4.7,0.94,Beginner,security  security management  multi-factor authentication  security question  awareness  malware  security awareness  authentication  password  Mobile Security information-technology security,0.3504,0.3294
137,Ava Miller,Information Security Analyst,Information Security Analyst,Cybersecurity,10,Cybersecurity and Its Ten Domains,4.1,0.82,Conversant,cyber-security regulation  Cryptography  access control  information security  business continuity  security  Planning  Network Security  Leadership and Management  encryption computer-science computer-security-and-networks,0.3438,0.2819
138,Liam Wilson,Machine Learning Engineer,Machine Learning,Machine Learning,1,Machine Learning for All,4.7,0.94,Conversant,robotics  Machine Learning  Artificial Neural Networks  Training  Algorithms  Tensorflow  statistical classification  modeling  Human Learning  Deep Learning computer-science software-development,0.3551,0.3338
138,Liam Wilson,Machine Learning Engineer,Machine Learning,Machine Learning,2,Introduction to Applied Machine Learning,4.7,0.94,Intermediate,Algorithms  Machine Learning Algorithms  Applied Machine Learning  Test Set  Machine Learning  ordered pair  Training  Human Learning  Deep Learning  business requirements data-science machine-learning,0.329,0.3093
138,Liam Wilson,Machine Learning Engineer,Machine Learning,Machine Learning,3,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats",5.0,1.0,Intermediate,Data Analysis  fuzzy logic  predictive analytics  Machine Learning  business case  analytics  natural language toolkit  .bit  software  Mathematics data-science machine-learning,0.3062,0.3062
138,Liam Wilson,Machine Learning Engineer,Machine Learning,Machine Learning,4,Structuring Machine Learning Projects,4.8,0.96,Beginner,bias  Human Learning  analysis  computer multitasking  error  Strategy  Deep Learning  Multi-Task Learning  Machine Learning  project data-science data-analysis,0.3175,0.3048
138,Liam Wilson,Machine Learning Engineer,Machine Learning,Machine Learning,5,Machine Learning With Big Data,4.6,0.92,Beginner,statistical classification  knime  data clustering algorithms  Human Learning  analysis  Algorithms  Apache Spark  cluster analysis  Machine Learning  Apache data-science machine-learning,0.3163,0.291
138,Liam Wilson,Machine Learning Engineer,Machine Learning,Machine Learning,6,Machine Learning Foundations: A Case Study Approach,4.5,0.9,Conversant,Human Learning  Regression  Machine Learning  Graphlab  statistical classification  linearity  Algorithms  Computer Programming  Python Programming  analysis data-science machine-learning,0.3106,0.2795
138,Liam Wilson,Machine Learning Engineer,Machine Learning,Machine Learning,7,Developing AI Applications on Azure,4.3,0.86,Beginner,Machine Learning  web service  workspace  Training  Computer Programming  Microsoft Azure  Python Programming  Computer Vision  Human Learning  application programming interfaces data-science machine-learning,0.3128,0.269
138,Liam Wilson,Machine Learning Engineer,Machine Learning,Machine Learning,8,Building a Data Science Team,4.5,0.9,Intermediate,Data Analysis  team management  Team Building  Machine Learning  Data Science  Business Intelligence  Communication  leadership  Leadership and Management  Data Management data-science data-analysis,0.2887,0.2598
138,Liam Wilson,Machine Learning Engineer,Machine Learning,Machine Learning,9,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",4.6,0.92,Beginner,Human Learning  Convolutional Neural Network  convolution  Computer Vision  Tensorflow  Keras  Artificial Neural Networks  Deep Learning  Machine Learning  Computer Programming computer-science software-development,0.274,0.2521
138,Liam Wilson,Machine Learning Engineer,Machine Learning,Machine Learning,10,Machine Learning for Data Analysis,4.2,0.84,Intermediate,Algorithms  Data Analysis  numbers (spreadsheet)  evaluation  Machine Learning  Regression  Dependent And Independent Variables  Human Learning  Regression Analysis  decision tree data-science machine-learning,0.2939,0.2469
139,Sophia Johnson,Database Administrator,Database Administrator,Database Management,1,Create Relational Database Tables Using SQLiteStudio,4.7,0.94,Beginner,database management systems  Databases  web browsers  BlockChain  relational database  sqlite  web  Average  SQL  table (database) information-technology data-management,0.3782,0.3555
139,Sophia Johnson,Database Administrator,Database Administrator,Database Management,2,Database Design with SQL Server Management Studio (SSMS),4.5,0.9,Beginner,relational database  sql server management studio  display devices  Leadership and Management  syntax  project  Databases  microsoft sql server  SQL  sql injection computer-science software-development,0.3797,0.3417
139,Sophia Johnson,Database Administrator,Database Administrator,Database Management,3,Intermediate Relational Database and SQL,4.4,0.88,Advanced,relational database management system  mysql  relational database  SQL  oracle sql developer  Data Science  Databases  unique key  project  SQL Server computer-science software-development,0.386,0.3397
139,Sophia Johnson,Database Administrator,Database Administrator,Database Management,4,Creating Database Tables with SQL,4.6,0.92,Beginner,SQL  HTML5  mysql  database management systems  Database Design  relational database  table (database)  Accuracy And Precision  Databases  data retrieval information-technology data-management,0.3561,0.3276
139,Sophia Johnson,Database Administrator,Database Administrator,Database Management,5,Retrieve Data using Single-Table SQL Queries,4.6,0.92,Beginner,Data Analysis  select (sql)  database management systems  online shopping  table (database)  data retrieval  Databases  web page  numbers (spreadsheet)  SQL information-technology data-management,0.3525,0.3243
139,Sophia Johnson,Database Administrator,Database Administrator,Database Management,6,Build a Database from a Relational Model,4.8,0.96,Beginner,Database Design  relational database  Databases  ordered pair  Data Model  test data  database management systems  relational model  graphical model  unique key information-technology data-management,0.3293,0.3161
139,Sophia Johnson,Database Administrator,Database Administrator,Database Management,7,Querying Databases Using SQL SELECT statement,4.6,0.92,Advanced,information retrieval  select (sql)  mysql  ascendency  Databases  SQL  modulo operation  ternary conditional operator  join (sql)  null coalescing operator data-science data-analysis,0.3375,0.3105
139,Sophia Johnson,Database Administrator,Database Administrator,Database Management,8,Beginning SQL Server,4.5,0.9,Beginner,backup  sql server management studio  microsoft sql server  project  table (database)  SQL Server  SQL  Leadership and Management  Databases  Switches information-technology data-management,0.3207,0.2886
139,Sophia Johnson,Database Administrator,Database Administrator,Database Management,9,Advanced Relational Database and SQL,4.6,0.92,Advanced,PostgreSQL  unique key  euler's totient function  mysql  transact-sql  SQL  relational database  stored procedure  Databases  sql server management studio computer-science software-development,0.313,0.288
139,Sophia Johnson,Database Administrator,Database Administrator,Database Management,10,Database Design and Diagramming in Dia,4.6,0.92,Beginner,data retrieval  Databases  requirements analysis  relational database  table (database)  user requirements document  entity relationship model  Database Design  process  database management systems information-technology data-management,0.3083,0.2836
140,Michael Brown,Cloud Solutions Architect,Cloud Architect,Cloud Computing,1,Business Transformation with Google Cloud,4.7,0.94,Beginner,leadership  security  Microsoft Excel  Project Management  Cloud Computing  business case  Innovation  Strategy  Business Transformation  cloud computing security business business-strategy,0.3666,0.3446
140,Michael Brown,Cloud Solutions Architect,Cloud Architect,Cloud Computing,2,Reliable Google Cloud Infrastructure: Design and Process,4.7,0.94,Beginner,Google Cloud Platform  Cloud Platforms  Cloud Computing  process  security  Cloud Infrastructure  deployment environment  site reliability engineering  architecture  reliability engineering information-technology cloud-computing,0.366,0.344
